date,hour,upRegulationZeroCoded,upRegulationOneCoded,upRegulationTwoCoded,upRegulationDelivered,net,downRegulationZeroCoded,downRegulationOneCoded,downRegulationTwoCoded,downRegulationDelivered
2025-03-21T12:00:00+03:00,12:00,538.54,0.0,0,455.42,322.64,133.25,0.0,0,-132.78
2025-03-21T13:00:00+03:00,13:00,184.17,0.0,0,147.88,147.88,0.0,0.0,0,0.0
2025-03-21T14:00:00+03:00,14:00,167.0,0.0,0,164.63,164.63,0.0,0.0,0,0.0
2025-03-21T15:00:00+03:00,15:00,382.3,0.0,0,363.96,311.71,52.25,0.0,0,-52.25
2025-03-21T16:00:00+03:00,16:00,377.5,0.0,0,364.19,364.19,0.0,0.0,0,0.0
2025-03-21T17:00:00+03:00,17:00,116.42,0.0,0,114.42,-167.73,310.38,0.0,0,-282.15
2025-03-21T18:00:00+03:00,18:00,822.67,0.0,0,763.56,628.67,153.85,0.0,0,-134.89
2025-03-21T19:00:00+03:00,19:00,1129.08,0.0,0,1100.24,1100.24,0.0,0.0,0,0.0
2025-03-21T20:00:00+03:00,20:00,1628.78,0.0,0,1609.71,1609.71,0.0,0.0,0,0.0
2025-03-21T21:00:00+03:00,21:00,1766.83,0.0,0,1764.98,1764.98,0.0,0.0,0,0.0
2025-03-21T22:00:00+03:00,22:00,728.77,0.0,0,702.62,702.62,0.0,0.0,0,0.0
2025-03-21T23:00:00+03:00,23:00,910.0,0.0,0,890.9,765.0,129.75,0.0,0,-125.9
2025-03-22T00:00:00+03:00,00:00,1371.3,0.0,0,1356.3,1356.3,0.0,0.0,0,0.0
2025-03-22T01:00:00+03:00,01:00,1870.42,0.0,0,1853.27,1752.25,101.02,0.0,0,-101.02
2025-03-22T02:00:00+03:00,02:00,1610.25,0.0,0,1594.23,1594.23,0.0,0.0,0,0.0
2025-03-22T03:00:00+03:00,03:00,1269.17,0.0,0,1251.26,1251.26,0.0,0.0,0,0.0
2025-03-22T04:00:00+03:00,04:00,1276.0,0.0,0,1259.79,1259.79,0.0,0.0,0,0.0
2025-03-22T05:00:00+03:00,05:00,1206.82,0.0,0,1191.62,1191.62,0.0,0.0,0,0.0
2025-03-22T06:00:00+03:00,06:00,1042.35,0.0,0,1042.35,1042.35,0.0,0.0,0,0.0
2025-03-22T07:00:00+03:00,07:00,158.68,0.0,0,157.25,63.87,97.25,0.0,0,-93.38
2025-03-22T08:00:00+03:00,08:00,416.3,0.0,0,402.42,122.19,280.23,0.0,0,-280.23
2025-03-22T09:00:00+03:00,09:00,915.0,0.0,0,909.51,909.51,0.0,0.0,0,0.0
2025-03-22T10:00:00+03:00,10:00,822.83,0.0,0,816.32,816.32,0.0,0.0,0,0.0
2025-03-22T11:00:00+03:00,11:00,626.5,0.0,0,615.63,615.63,0.0,0.0,0,0.0
2025-03-22T12:00:00+03:00,12:00,164.3,0.0,0,159.49,69.62,93.87,0.0,0,-89.87
2025-03-22T13:00:00+03:00,13:00,394.48,0.0,0,372.4,353.65,18.75,0.0,0,-18.75
2025-03-22T14:00:00+03:00,14:00,957.0,0.0,0,955.31,955.31,0.0,0.0,0,0.0
2025-03-22T15:00:00+03:00,15:00,291.22,0.0,0,290.22,290.22,0.0,0.0,0,0.0
2025-03-22T16:00:00+03:00,16:00,99.77,0.0,0,99.77,56.13,44.27,0.0,0,-43.64
2025-03-22T17:00:00+03:00,17:00,495.85,0.0,0,484.48,65.3,420.33,0.0,0,-419.18
2025-03-22T18:00:00+03:00,18:00,2261.38,0.0,0,2236.09,2214.96,21.13,0.0,0,-21.13
2025-03-22T19:00:00+03:00,19:00,3488.0,0.0,0,3464.61,3464.61,0.0,0.0,0,0.0
2025-03-22T20:00:00+03:00,20:00,3412.42,0.0,0,3324.94,3324.94,0.0,0.0,0,0.0
2025-03-22T21:00:00+03:00,21:00,3634.75,0.0,0,3606.37,3606.37,0.0,0.0,0,0.0
2025-03-22T22:00:00+03:00,22:00,1633.18,0.0,0,1632.44,1632.44,0.0,0.0,0,0.0
2025-03-22T23:00:00+03:00,23:00,795.85,0.0,0,776.31,596.94,205.43,0.0,0,-179.36
2025-03-23T00:00:00+03:00,00:00,2207.0,0.0,0,2191.0,2066.42,124.58,0.0,0,-124.58
2025-03-23T01:00:00+03:00,01:00,1211.5,0.0,0,1196.5,1144.85,52.32,0.0,0,-51.65
2025-03-23T02:00:00+03:00,02:00,918.83,0.0,0,903.83,903.83,0.0,0.0,0,0.0
2025-03-23T03:00:00+03:00,03:00,451.0,0.0,0,447.06,447.06,0.0,0.0,0,0.0
2025-03-23T04:00:00+03:00,04:00,195.0,0.0,0,193.07,193.07,0.0,0.0,0,0.0
2025-03-23T05:00:00+03:00,05:00,633.33,0.0,0,631.37,501.97,129.9,0.0,0,-129.4
2025-03-23T06:00:00+03:00,06:00,761.6,0.0,0,758.6,746.85,11.75,0.0,0,-11.75
2025-03-23T07:00:00+03:00,07:00,0.0,0.0,0,0.0,-699.83,734.48,0.0,0,-699.83
2025-03-23T08:00:00+03:00,08:00,0.0,0.0,0,0.0,-1088.91,1725.83,0.0,0,-1088.91
2025-03-23T09:00:00+03:00,09:00,0.0,0.0,0,0.0,-1224.96,1340.25,0.0,0,-1224.96
2025-03-23T10:00:00+03:00,10:00,0.0,0.0,0,0.0,-1337.36,1423.07,0.0,0,-1337.36
2025-03-23T11:00:00+03:00,11:00,0.0,0.0,0,0.0,-1459.09,1528.4,0.0,0,-1459.09
2025-03-23T12:00:00+03:00,12:00,0.0,0.0,0,0.0,-1061.82,1086.58,0.0,0,-1061.82
2025-03-23T13:00:00+03:00,13:00,0.0,0.0,0,0.0,-1064.85,1090.0,0.0,0,-1064.85
2025-03-23T14:00:00+03:00,14:00,11.67,0.0,0,10.79,-457.54,559.37,0.0,0,-468.33
2025-03-23T15:00:00+03:00,15:00,1078.25,0.0,0,599.21,599.21,0.0,0.0,0,0.0
2025-03-23T16:00:00+03:00,16:00,220.33,0.0,0,201.13,-343.05,762.55,0.0,0,-544.18
2025-03-23T17:00:00+03:00,17:00,917.05,0.0,0,803.94,803.94,0.0,0.0,0,0.0
2025-03-23T18:00:00+03:00,18:00,1833.43,0.0,0,1793.31,1742.36,51.0,0.0,0,-50.95
2025-03-23T19:00:00+03:00,19:00,2745.0,0.0,0,2743.34,2743.34,0.0,0.0,0,0.0
2025-03-23T20:00:00+03:00,20:00,1944.0,0.0,0,1943.82,1943.82,0.0,0.0,0,0.0
2025-03-23T21:00:00+03:00,21:00,1596.48,0.0,0,1589.97,1589.97,0.0,0.0,0,0.0
2025-03-23T22:00:00+03:00,22:00,371.05,0.0,0,367.85,189.43,178.42,0.0,0,-178.42
2025-03-23T23:00:00+03:00,23:00,1200.17,0.0,0,1172.01,1079.34,97.67,0.0,0,-92.67
2025-03-24T00:00:00+03:00,00:00,1197.5,0.0,0,1179.5,1116.0,63.5,0.0,0,-63.5
2025-03-24T01:00:00+03:00,01:00,1189.17,0.0,0,1177.09,1154.34,22.75,0.0,0,-22.75
2025-03-24T02:00:00+03:00,02:00,898.48,0.0,0,892.48,892.48,0.0,0.0,0,0.0
2025-03-24T03:00:00+03:00,03:00,110.08,0.0,0,110.08,-48.23,158.32,0.0,0,-158.32
2025-03-24T04:00:00+03:00,04:00,95.7,0.0,0,85.86,85.86,0.0,0.0,0,0.0
2025-03-24T05:00:00+03:00,05:00,174.0,0.0,0,172.23,51.23,122.0,0.0,0,-121.0
2025-03-24T06:00:00+03:00,06:00,80.0,0.0,0,80.0,-182.11,285.42,0.0,0,-262.11
2025-03-24T07:00:00+03:00,07:00,76.25,0.0,0,75.83,-416.45,496.02,0.0,0,-492.28
2025-03-24T08:00:00+03:00,08:00,924.6,0.0,0,908.33,908.33,0.0,0.0,0,0.0
2025-03-24T09:00:00+03:00,09:00,2713.48,0.0,0,2688.11,2688.11,0.0,0.0,0,0.0
2025-03-24T10:00:00+03:00,10:00,3459.3,0.0,0,3414.17,3414.17,0.0,0.0,0,0.0
2025-03-24T11:00:00+03:00,11:00,2970.67,0.0,0,2709.34,2709.34,0.0,0.0,0,0.0
2025-03-24T12:00:00+03:00,12:00,2350.75,0.0,0,2004.55,2004.55,0.0,0.0,0,0.0
2025-03-24T13:00:00+03:00,13:00,2623.97,0.0,0,2263.54,2263.54,0.0,0.0,0,0.0
2025-03-24T14:00:00+03:00,14:00,3247.2,0.0,0,2975.55,2975.55,0.0,0.0,0,0.0
2025-03-24T15:00:00+03:00,15:00,2998.08,0.0,0,2958.95,2958.95,0.0,0.0,0,0.0
2025-03-24T16:00:00+03:00,16:00,1257.87,0.0,0,1238.63,1216.96,21.67,0.0,0,-21.67
2025-03-24T17:00:00+03:00,17:00,1110.0,0.0,0,1110.0,1076.25,33.75,0.0,0,-33.75
2025-03-24T18:00:00+03:00,18:00,639.7,0.0,0,619.0,599.8,19.2,0.0,0,-19.2
2025-03-24T19:00:00+03:00,19:00,551.77,0.0,0,534.78,408.44,132.03,0.0,0,-126.35
2025-03-24T20:00:00+03:00,20:00,0.0,0.0,0,0.0,-141.63,146.23,0.0,0,-141.63
2025-03-24T21:00:00+03:00,21:00,482.08,0.0,0,453.88,453.88,0.0,0.0,0,0.0
2025-03-24T22:00:00+03:00,22:00,838.6,0.0,0,829.55,610.88,220.67,0.0,0,-218.67
2025-03-24T23:00:00+03:00,23:00,448.0,0.0,0,444.11,444.11,0.0,0.0,0,0.0
2025-03-25T00:00:00+03:00,00:00,151.5,0.0,0,151.5,75.67,75.83,0.0,0,-75.83
2025-03-25T01:00:00+03:00,01:00,52.25,0.0,0,52.25,52.25,0.0,0.0,0,0.0
2025-03-25T02:00:00+03:00,02:00,186.52,0.0,0,185.84,151.43,34.83,0.0,0,-34.41
2025-03-25T03:00:00+03:00,03:00,107.5,0.0,0,105.57,105.57,0.0,0.0,0,0.0
2025-03-25T04:00:00+03:00,04:00,0.0,0.0,0,0.0,-124.63,125.17,0.0,0,-124.63
2025-03-25T05:00:00+03:00,05:00,0.0,0.0,0,0.0,-616.13,624.78,0.0,0,-616.13
2025-03-25T06:00:00+03:00,06:00,0.0,0.0,0,0.0,-636.29,639.33,0.0,0,-636.29
2025-03-25T07:00:00+03:00,07:00,150.67,0.0,0,142.34,-624.5,767.0,0.0,0,-766.83
2025-03-25T08:00:00+03:00,08:00,303.33,0.0,0,299.24,51.21,249.32,0.0,0,-248.03
2025-03-25T09:00:00+03:00,09:00,628.22,0.0,0,611.37,611.37,0.0,0.0,0,0.0
2025-03-25T10:00:00+03:00,10:00,0.0,0.0,0,0.0,-508.96,521.48,0.0,0,-508.96
2025-03-25T11:00:00+03:00,11:00,656.97,0.0,0,597.8,523.49,74.32,0.0,0,-74.32
2025-03-25T12:00:00+03:00,12:00,814.62,0.0,0,617.52,617.52,0.0,0.0,0,0.0
2025-03-25T13:00:00+03:00,13:00,549.38,0.0,0,510.92,510.92,0.0,0.0,0,0.0
2025-03-25T14:00:00+03:00,14:00,666.25,0.0,0,423.85,376.08,52.83,0.0,0,-47.77
2025-03-25T15:00:00+03:00,15:00,202.83,0.0,0,202.83,75.91,128.27,0.0,0,-126.92
2025-03-25T16:00:00+03:00,16:00,429.42,0.0,0,387.86,-97.15,485.67,0.0,0,-485.01
2025-03-25T17:00:00+03:00,17:00,534.67,0.0,0,352.97,262.57,90.53,0.0,0,-90.39
2025-03-25T18:00:00+03:00,18:00,198.53,0.0,0,193.96,193.96,0.0,0.0,0,0.0
2025-03-25T19:00:00+03:00,19:00,80.83,0.0,0,79.38,79.38,0.0,0.0,0,0.0
2025-03-25T20:00:00+03:00,20:00,190.87,0.0,0,186.87,116.85,70.02,0.0,0,-70.02
2025-03-25T21:00:00+03:00,21:00,485.67,0.0,0,485.67,485.67,0.0,0.0,0,0.0
2025-03-25T22:00:00+03:00,22:00,0.0,0.0,0,0.0,-148.25,152.28,0.0,0,-148.25
2025-03-25T23:00:00+03:00,23:00,83.17,0.0,0,72.17,4.95,67.22,0.0,0,-67.22
2025-03-26T00:00:00+03:00,00:00,37.33,0.0,0,37.33,-132.45,169.92,0.0,0,-169.78
2025-03-26T01:00:00+03:00,01:00,27.5,0.0,0,27.5,-77.92,105.42,0.0,0,-105.42
2025-03-26T02:00:00+03:00,02:00,0.0,0.0,0,0.0,-58.24,58.3,0.0,0,-58.24
2025-03-26T03:00:00+03:00,03:00,0.0,0.0,0,0.0,-67.04,86.25,0.0,0,-67.04
2025-03-26T04:00:00+03:00,04:00,0.0,0.0,0,0.0,-408.04,428.17,0.0,0,-408.04
2025-03-26T05:00:00+03:00,05:00,119.92,0.0,0,119.92,-569.09,709.18,0.0,0,-689.01
2025-03-26T06:00:00+03:00,06:00,218.75,0.0,0,218.75,-318.53,557.33,0.0,0,-537.28
2025-03-26T07:00:00+03:00,07:00,168.52,0.0,0,167.64,38.26,138.33,0.0,0,-129.38
2025-03-26T08:00:00+03:00,08:00,1193.07,0.0,0,1075.17,1075.17,0.0,0.0,0,0.0
2025-03-26T09:00:00+03:00,09:00,1569.08,0.0,0,1566.36,1566.36,0.0,0.0,0,0.0
2025-03-26T10:00:00+03:00,10:00,1693.88,0.0,0,1655.46,1510.96,144.5,0.0,0,-144.5
2025-03-26T11:00:00+03:00,11:00,1341.75,0.0,0,1252.45,1167.58,89.6,0.0,0,-84.87
2025-03-26T12:00:00+03:00,12:00,192.78,0.0,0,192.41,192.41,0.0,0.0,0,0.0
2025-03-26T13:00:00+03:00,13:00,872.9,0.0,0,843.21,843.21,0.0,0.0,0,0.0
2025-03-26T14:00:00+03:00,14:00,148.53,0.0,0,148.53,-514.97,726.53,0.0,0,-663.51
2025-03-26T15:00:00+03:00,15:00,113.77,0.0,0,113.77,-142.91,264.55,0.0,0,-256.68
2025-03-26T16:00:00+03:00,16:00,566.57,0.0,0,562.57,480.84,82.42,0.0,0,-81.73
2025-03-26T17:00:00+03:00,17:00,1108.3,0.0,0,1106.3,1069.63,36.67,0.0,0,-36.67
2025-03-26T18:00:00+03:00,18:00,1185.75,0.0,0,1180.36,1180.36,0.0,0.0,0,0.0
2025-03-26T19:00:00+03:00,19:00,1678.5,0.0,0,1661.5,1661.5,0.0,0.0,0,0.0
2025-03-26T20:00:00+03:00,20:00,2888.88,0.0,0,1488.43,1488.43,0.0,0.0,0,0.0
2025-03-26T21:00:00+03:00,21:00,3450.53,0.0,0,2018.96,2018.96,0.0,0.0,0,0.0
2025-03-26T22:00:00+03:00,22:00,391.53,0.0,0,376.39,337.73,39.0,0.0,0,-38.66
2025-03-26T23:00:00+03:00,23:00,573.02,0.0,0,556.15,526.4,29.75,0.0,0,-29.75
2025-03-27T00:00:00+03:00,00:00,391.8,0.0,0,391.0,220.42,175.73,0.0,0,-170.58
2025-03-27T01:00:00+03:00,01:00,0.0,0.0,0,0.0,-399.52,404.55,0.0,0,-399.52
2025-03-27T02:00:00+03:00,02:00,0.0,0.0,0,0.0,-436.86,492.5,0.0,0,-436.86
2025-03-27T03:00:00+03:00,03:00,0.0,0.0,0,0.0,-736.0,736.0,0.0,0,-736.0
2025-03-27T04:00:00+03:00,04:00,0.0,0.0,0,0.0,-638.58,638.58,0.0,0,-638.58
2025-03-27T05:00:00+03:00,05:00,0.0,0.0,0,0.0,-221.83,221.83,0.0,0,-221.83
2025-03-27T06:00:00+03:00,06:00,60.05,0.0,0,60.05,-534.53,622.13,0.0,0,-594.58
2025-03-27T07:00:00+03:00,07:00,0.0,0.0,0,0.0,-1717.4,2509.4,0.0,0,-1717.4
2025-03-27T08:00:00+03:00,08:00,0.0,0.0,0,0.0,-4318.16,5616.77,0.0,0,-4318.16
2025-03-27T09:00:00+03:00,09:00,0.0,0.0,0,0.0,-4827.6,4966.28,0.0,0,-4827.6
2025-03-27T10:00:00+03:00,10:00,0.0,0.0,0,0.0,-4870.93,5668.12,0.0,0,-4870.93
2025-03-27T11:00:00+03:00,11:00,0.0,0.0,0,0.0,-3373.28,3633.82,0.0,0,-3373.28
2025-03-27T12:00:00+03:00,12:00,0.0,0.0,0,0.0,-3293.62,5168.75,0.0,0,-3293.62
2025-03-27T13:00:00+03:00,13:00,43.75,0.0,0,43.45,-2495.46,3496.08,0.0,0,-2538.92
2025-03-27T14:00:00+03:00,14:00,0.0,0.0,0,0.0,-2292.03,3106.73,0.0,0,-2292.03
2025-03-27T15:00:00+03:00,15:00,122.08,0.0,0,109.08,-1258.82,1884.09,0.0,0,-1367.9
2025-03-27T16:00:00+03:00,16:00,548.56,0.0,0,401.99,360.46,75.86,0.0,0,-41.53
2025-03-27T17:00:00+03:00,17:00,97.08,0.0,0,96.24,-1510.86,1824.07,0.0,0,-1607.1
2025-03-27T18:00:00+03:00,18:00,0.0,0.0,0,0.0,-213.35,213.35,0.0,0,-213.35
2025-03-27T19:00:00+03:00,19:00,45.33,0.0,0,45.33,-935.96,1053.3,0.0,0,-981.29
2025-03-27T20:00:00+03:00,20:00,0.0,0.0,0,0.0,-930.39,997.17,0.0,0,-930.39
2025-03-27T21:00:00+03:00,21:00,119.97,0.0,0,118.97,-1194.92,1583.13,0.0,0,-1313.89
2025-03-27T22:00:00+03:00,22:00,0.0,0.0,0,0.0,-1690.86,2201.73,0.0,0,-1690.86
2025-03-27T23:00:00+03:00,23:00,85.08,0.0,0,75.08,-1536.76,1658.67,0.0,0,-1611.85
2025-03-28T00:00:00+03:00,00:00,255.68,0.0,0,234.65,-462.16,715.97,0.0,0,-696.82
2025-03-28T01:00:00+03:00,01:00,82.55,0.0,0,82.55,-114.25,198.43,0.0,0,-196.8
2025-03-28T02:00:00+03:00,02:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2025-03-28T03:00:00+03:00,03:00,144.67,0.0,0,137.16,137.16,0.0,0.0,0,0.0
2025-03-28T04:00:00+03:00,04:00,410.0,0.0,0,409.61,409.61,0.0,0.0,0,0.0
2025-03-28T05:00:00+03:00,05:00,526.58,0.0,0,526.47,526.47,0.0,0.0,0,0.0
2025-03-28T06:00:00+03:00,06:00,528.47,0.0,0,518.8,373.25,283.1,0.0,0,-145.54
2025-03-28T07:00:00+03:00,07:00,0.0,0.0,0,0.0,-1143.28,1337.83,0.0,0,-1143.28
2025-03-28T08:00:00+03:00,08:00,0.0,0.0,0,0.0,-793.06,899.8,0.0,0,-793.06
2025-03-28T09:00:00+03:00,09:00,0.0,0.0,0,0.0,-628.37,865.63,0.0,0,-628.37
2025-03-28T10:00:00+03:00,10:00,318.02,0.0,0,263.68,-468.62,743.25,0.0,0,-732.3
2025-03-28T11:00:00+03:00,11:00,0.0,0.0,0,0.0,-713.8,1130.13,0.0,0,-713.8
2025-03-28T12:00:00+03:00,12:00,0.0,0.0,0,0.0,-1355.96,2014.5,0.0,0,-1355.96
2025-03-28T13:00:00+03:00,13:00,99.67,0.0,0,98.91,-1418.87,1529.17,0.0,0,-1517.78
2025-03-28T14:00:00+03:00,14:00,0.0,0.0,0,0.0,-272.43,272.43,0.0,0,-272.43
2025-03-28T15:00:00+03:00,15:00,282.26,0.0,0,276.94,-199.83,569.9,0.0,0,-476.77
2025-03-28T16:00:00+03:00,16:00,733.92,0.0,0,729.92,729.92,0.0,0.0,0,0.0
2025-03-28T17:00:00+03:00,17:00,958.75,0.0,0,941.15,941.15,0.0,0.0,0,0.0
2025-03-28T18:00:00+03:00,18:00,1077.42,0.0,0,1050.49,1050.49,0.0,0.0,0,0.0
2025-03-28T19:00:00+03:00,19:00,1148.25,0.0,0,1125.47,1048.1,78.5,0.0,0,-77.37
2025-03-28T20:00:00+03:00,20:00,1313.75,0.0,0,1296.75,1278.75,18.0,0.0,0,-18.0
2025-03-28T21:00:00+03:00,21:00,1760.5,0.0,0,1757.59,1757.59,0.0,0.0,0,0.0
2025-03-28T22:00:00+03:00,22:00,1683.23,0.0,0,1679.38,1633.21,47.17,0.0,0,-46.17
2025-03-28T23:00:00+03:00,23:00,1569.33,0.0,0,1569.05,1422.14,147.08,0.0,0,-146.9
2025-03-29T00:00:00+03:00,00:00,1692.5,0.0,0,1674.51,1674.51,0.0,0.0,0,0.0
2025-03-29T01:00:00+03:00,01:00,2185.75,0.0,0,2183.03,2063.53,119.5,0.0,0,-119.5
2025-03-29T02:00:00+03:00,02:00,1454.92,0.0,0,1451.15,1451.15,0.0,0.0,0,0.0
2025-03-29T03:00:00+03:00,03:00,947.0,0.0,0,940.97,900.27,40.83,0.0,0,-40.7
2025-03-29T04:00:00+03:00,04:00,729.75,0.0,0,725.07,725.07,0.0,0.0,0,0.0
2025-03-29T05:00:00+03:00,05:00,1048.25,0.0,0,1026.31,821.98,204.33,0.0,0,-204.33
2025-03-29T06:00:00+03:00,06:00,322.4,0.0,0,293.98,293.98,0.0,0.0,0,0.0
2025-03-29T07:00:00+03:00,07:00,901.4,0.0,0,889.33,889.33,0.0,0.0,0,0.0
2025-03-29T08:00:00+03:00,08:00,1588.57,0.0,0,1281.79,1277.77,54.27,0.0,0,-4.02
2025-03-29T09:00:00+03:00,09:00,2359.15,0.0,0,2018.27,2018.27,0.0,0.0,0,0.0
2025-03-29T10:00:00+03:00,10:00,1324.08,0.0,0,1185.51,1144.9,40.83,0.0,0,-40.6
2025-03-29T11:00:00+03:00,11:00,612.02,0.0,0,592.15,574.15,18.0,0.0,0,-18.0
2025-03-29T12:00:00+03:00,12:00,1196.5,0.0,0,854.25,854.25,0.0,0.0,0,0.0
2025-03-29T13:00:00+03:00,13:00,460.42,0.0,0,445.78,445.78,0.0,0.0,0,0.0
2025-03-29T14:00:00+03:00,14:00,1037.9,0.0,0,911.17,911.17,0.0,0.0,0,0.0
2025-03-29T15:00:00+03:00,15:00,893.12,0.0,0,872.93,779.93,93.0,0.0,0,-93.0
2025-03-29T16:00:00+03:00,16:00,1659.93,0.0,0,1307.86,1157.0,153.35,0.0,0,-150.85
2025-03-29T17:00:00+03:00,17:00,1555.57,0.0,0,1445.17,1445.17,0.0,0.0,0,0.0
2025-03-29T18:00:00+03:00,18:00,1854.42,0.0,0,1846.46,1846.46,0.0,0.0,0,0.0
2025-03-29T19:00:00+03:00,19:00,1428.62,0.0,0,1421.08,1354.58,67.5,0.0,0,-66.5
2025-03-29T20:00:00+03:00,20:00,2075.3,0.0,0,2071.84,2071.84,0.0,0.0,0,0.0
2025-03-29T21:00:00+03:00,21:00,2341.3,0.0,0,2329.01,2329.01,0.0,0.0,0,0.0
2025-03-29T22:00:00+03:00,22:00,1230.0,0.0,0,1225.79,1194.29,31.5,0.0,0,-31.5
2025-03-29T23:00:00+03:00,23:00,1179.58,0.0,0,1171.51,1171.51,0.0,0.0,0,0.0
2025-03-30T00:00:00+03:00,00:00,1480.33,0.0,0,1464.52,1412.27,52.25,0.0,0,-52.25
2025-03-30T01:00:00+03:00,01:00,1776.5,0.0,0,1757.62,1580.29,177.33,0.0,0,-177.33
2025-03-30T02:00:00+03:00,02:00,1434.83,0.0,0,1383.97,1302.97,81.0,0.0,0,-81.0
2025-03-30T03:00:00+03:00,03:00,511.25,0.0,0,502.2,458.54,43.75,0.0,0,-43.66
2025-03-30T04:00:00+03:00,04:00,70.5,0.0,0,70.5,70.5,0.0,0.0,0,0.0
2025-03-30T05:00:00+03:00,05:00,199.43,0.0,0,178.47,178.47,0.0,0.0,0,0.0
2025-03-30T06:00:00+03:00,06:00,1357.0,0.0,0,1340.84,1340.84,0.0,0.0,0,0.0
2025-03-30T07:00:00+03:00,07:00,1388.9,0.0,0,1363.01,1308.51,54.5,0.0,0,-54.5
2025-03-30T08:00:00+03:00,08:00,0.0,0.0,0,0.0,-376.37,485.33,0.0,0,-376.37
2025-03-30T09:00:00+03:00,09:00,54.17,0.0,0,54.17,-365.46,426.5,0.0,0,-419.62
2025-03-30T10:00:00+03:00,10:00,22.92,0.0,0,22.92,-64.96,115.13,0.0,0,-87.88
2025-03-30T11:00:00+03:00,11:00,0.0,0.0,0,0.0,-260.71,277.82,0.0,0,-260.71
2025-03-30T12:00:00+03:00,12:00,0.0,0.0,0,0.0,-500.34,530.05,0.0,0,-500.34
2025-03-30T13:00:00+03:00,13:00,0.0,0.0,0,0.0,-1239.86,1405.75,0.0,0,-1239.86
2025-03-30T14:00:00+03:00,14:00,0.0,0.0,0,0.0,-2609.26,3036.82,0.0,0,-2609.26
2025-03-30T15:00:00+03:00,15:00,0.0,0.0,0,0.0,-2230.02,2368.38,0.0,0,-2230.02
2025-03-30T16:00:00+03:00,16:00,53.33,0.0,0,53.33,-2176.9,2427.9,0.0,0,-2230.23
2025-03-30T17:00:00+03:00,17:00,53.9,0.0,0,53.9,-1866.49,1957.67,0.0,0,-1920.39
2025-03-30T18:00:00+03:00,18:00,216.88,0.0,0,215.79,-888.3,1134.12,0.0,0,-1104.09
2025-03-30T19:00:00+03:00,19:00,156.67,0.0,0,154.67,-9.08,163.75,0.0,0,-163.75
2025-03-30T20:00:00+03:00,20:00,183.07,0.0,0,182.87,182.87,0.0,0.0,0,0.0
2025-03-30T21:00:00+03:00,21:00,218.47,0.0,0,217.77,217.77,0.0,0.0,0,0.0
2025-03-30T22:00:00+03:00,22:00,39.83,0.0,0,39.83,-70.91,123.93,0.0,0,-110.74
2025-03-30T23:00:00+03:00,23:00,0.0,0.0,0,0.0,-298.95,316.95,0.0,0,-298.95
2025-03-31T00:00:00+03:00,00:00,81.92,0.0,0,81.67,-299.41,418.2,0.0,0,-381.08
2025-03-31T01:00:00+03:00,01:00,0.0,0.0,0,0.0,-483.79,489.4,0.0,0,-483.79
2025-03-31T02:00:00+03:00,02:00,121.0,0.0,0,121.0,-451.26,582.0,0.0,0,-572.26
2025-03-31T03:00:00+03:00,03:00,46.42,0.0,0,46.42,-523.92,574.0,0.0,0,-570.34
2025-03-31T04:00:00+03:00,04:00,0.0,0.0,0,0.0,-582.77,604.0,0.0,0,-582.77
2025-03-31T05:00:00+03:00,05:00,0.0,0.0,0,0.0,-584.46,605.0,0.0,0,-584.46
2025-03-31T06:00:00+03:00,06:00,173.83,0.0,0,173.71,-262.72,456.9,0.0,0,-436.43
2025-03-31T07:00:00+03:00,07:00,85.65,0.0,0,76.65,-1524.61,2955.58,0.0,0,-1601.26
2025-03-31T08:00:00+03:00,08:00,0.0,0.0,0,0.0,-2555.64,2872.92,0.0,0,-2555.64
2025-03-31T09:00:00+03:00,09:00,0.0,0.0,0,0.0,-4031.9,4110.78,0.0,0,-4031.9
2025-03-31T10:00:00+03:00,10:00,0.0,0.0,0,0.0,-4645.16,4810.1,0.0,0,-4645.16
2025-03-31T11:00:00+03:00,11:00,0.0,0.0,0,0.0,-4070.14,4135.78,0.0,0,-4070.14
2025-03-31T12:00:00+03:00,12:00,0.0,0.0,0,0.0,-2757.92,2897.77,0.0,0,-2757.92
2025-03-31T13:00:00+03:00,13:00,0.0,0.0,0,0.0,-1499.48,1618.78,0.0,0,-1499.48
2025-03-31T14:00:00+03:00,14:00,0.0,0.0,0,0.0,-2223.43,2481.03,0.0,0,-2223.43
2025-03-31T15:00:00+03:00,15:00,43.08,0.0,0,43.08,-2041.9,2233.78,0.0,0,-2084.98
2025-03-31T16:00:00+03:00,16:00,23.58,0.0,0,20.48,-2142.71,2204.57,0.0,0,-2163.2
2025-03-31T17:00:00+03:00,17:00,62.33,0.0,0,62.33,-2272.75,2675.81,0.0,0,-2335.08
2025-03-31T18:00:00+03:00,18:00,25.0,0.0,0,25.0,-1270.76,1328.84,0.0,0,-1295.76
2025-03-31T19:00:00+03:00,19:00,0.0,0.0,0,0.0,-411.94,422.0,0.0,0,-411.94
2025-03-31T20:00:00+03:00,20:00,0.0,0.0,0,0.0,-1180.4,1256.23,0.0,0,-1180.4
2025-03-31T21:00:00+03:00,21:00,0.0,0.0,0,0.0,-1307.74,1614.58,0.0,0,-1307.74
